Tipo,Precio,Área,Habitaciones,Baños,Estrato
Apartamento,223000000,50,3,2,4
Apartamento,360000000,61,2,2,4
Apartamento,300000000,61,3,2,4
Apartamento,307000000,61,3,2,5
Apartamento,264000000,60,2,2,4
Apartamento,289000000,56,2,2,6
Apartamento,400000000,154,3,3,6
Apartamento,311006000,52,2,2,5
Apartamento,284000000,60,3,2,5
Apartamento,302000000,62,3,2,4
Apartamento,630000000,99,3,3,4
Apartamento,305000000,37,1,1,5
Apartamento,240000000,64,3,2,4
Apartamento,325000000,60,3,2,6
Apartamento,291400000,61,3,2,5
Apartamento,264000000,60,2,2,4
Apartamento,335000000,70,3,1,4
Apartamento,253000000,60,2,1,4
Apartamento,280000000,58,3,2,4
Apartamento,259000000,58,2,2,5
Apartamento,380000000,102,3,3,4
Apartamento,400000000,81,2,2,4
Apartamento,280000000,60,2,2,5
Apartamento,318000000,69,2,2,6
Apartamento,360000000,76,3,2,4
Apartamento,289000000,62,3,2,5
Apartamento,345000000,62,2,2,4
Apartamento,375000000,93,3,2,5
Apartamento,230000000,58,3,2,5
Apartamento,395000000,108,3,2,4
Apartamento,270000000,35,1,1,4
Apartamento,285000000,32,1,1,5
Apartamento,270000000,60,3,2,5
Apartamento,260000000,52,2,2,4
Apartamento,335000000,67,3,2,5
Apartamento,320000000,68,3,2,5
Apartamento,420000000,114,3,3,4
Apartamento,311000000,63,3,2,5
Apartamento,280000000,61,3,1,5
Apartamento,430000000,79,3,2,5
Apartamento,255000000,68,2,2,4
Apartamento,264000000,60,2,2,4
Apartamento,395000000,70,2,2,4
Apartamento,330000000,60,3,2,4
Apartamento,400000000,78,3,2,4
Apartamento,290000000,60,2,2,6
Apartamento,237000000,58,3,2,5
Apartamento,370000000,59,3,2,4
Apartamento,310000000,65,3,2,4
Apartamento,285000000,61,3,2,5
Apartamento,319000000,65,3,2,4
Apartamento,365000000,75,3,2,6
Apartamento,223000000,50,2,2,5
Apartamento,288000000,60,3,2,5
Apartamento,302000000,62,3,2,4
Apartamento,500000000,113,3,3,4
Apartamento,295000000,61,3,2,4
Apartamento,367000000,74,3,2,5
Apartamento,320000000,75,3,2,4
Apartamento,280000000,52,2,2,5
Apartamento,550000000,135,3,4,5
Apartamento,225000000,48,2,2,5
Apartamento,210000000,60,3,1,6
Apartamento,259000000,78,4,2,5
Apartamento,250000000,62,3,1,4
Apartamento,495000000,70,3,2,5
Apartamento,450000000,70,3,2,6
Apartamento,630000000,88,2,2,6
Apartamento,450000000,75,3,2,4
Apartamento,255000000,56,2,2,5
Apartamento,340000000,75,3,2,4
Apartamento,241000000,52,3,1,5
Apartamento,560000000,74,1,2,5
Apartamento,390000000,102,3,3,4
Apartamento,347000000,86,3,2,5
Apartamento,249395592,56,3,2,5
Apartamento,470000000,120,2,2,4
Apartamento,319000000,61,3,2,4
Apartamento,288000000,59,3,2,6
Apartamento,297000000,60,3,2,5
Apartamento,267000000,59,2,2,6
Apartamento,280000000,60,2,2,4
Apartamento,275000000,57,2,2,5
Apartamento,320000000,66,3,2,5
Apartamento,410000000,110,2,3,5
Apartamento,298000000,60,3,2,4
Apartamento,297000000,62,3,2,6
Apartamento,345000000,65,3,2,4
Apartamento,315000000,39,1,2,4
Apartamento,319000000,61,3,2,4
Apartamento,271000000,54,2,2,5
Apartamento,290000000,78,3,2,4
Apartamento,310000000,61,2,2,4
Apartamento,267000000,59,2,2,5
Apartamento,295000000,60,3,2,4
Apartamento,301000000,61,3,2,5
Apartamento,233000000,55,2,1,5
Apartamento,295000000,58,2,2,4
Apartamento,325000000,58,2,2,4
Apartamento,500000000,104,3,3,5
Apartamento,306900000,38,1,1,5
Apartamento,480000000,109,4,2,4
Apartamento,223000000,50,3,2,4
Apartamento,310000000,58,2,2,5
Apartamento,318000000,66,3,2,5
Apartamento,415000000,66,2,2,4
Apartamento,290500000,61,3,2,5
Apartamento,278000000,61,3,2,4
Apartamento,322000000,62,3,2,5
Apartamento,275000000,62,2,2,5
Apartamento,333000000,62,2,2,5
Apartamento,270000000,62,2,2,4
Apartamento,279000000,59,3,2,4
Apartamento,259000000,58,2,2,5
Apartamento,297000000,60,3,2,6
Apartamento,267000000,59,2,2,5
Apartamento,266000000,58,2,2,5
Apartamento,301000000,61,3,2,5
Apartamento,279000000,59,3,2,4
Apartamento,238000000,61,3,2,5
Apartamento,271500000,59,2,2,5
Apartamento,268500000,64,3,2,4
Apartamento,324000000,62,3,2,4
Apartamento,284000000,61,3,2,6
Apartamento,324722369,55,2,2,5
Apartamento,301600000,60,3,2,5
Apartamento,223000000,50,2,2,4
Apartamento,268500000,65,3,2,4
Apartamento,326000000,62,2,2,5
Apartamento,253000000,52,2,2,6
Apartamento,253000000,63,2,2,5
Apartamento,216000000,50,2,2,5
Apartamento,281000000,55,3,2,6
Apartamento,280580994,53,2,2,5
Apartamento,264000000,59,2,2,5
Apartamento,318000000,66,3,2,4
Apartamento,237000000,58,3,2,5
Apartamento,262000000,59,3,2,4
Apartamento,222000000,50,2,2,4
Apartamento,275000000,61,3,2,6
Apartamento,319000000,61,3,2,6
Apartamento,226000000,50,3,2,4
Apartamento,301000000,61,3,2,5
Apartamento,325000000,62,3,2,4
Apartamento,288000000,59,3,2,6
Apartamento,268000000,64,3,2,4
Apartamento,284000000,55,3,2,4
Apartamento,333000000,62,3,2,4
Apartamento,298000000,60,3,2,4
Apartamento,560000000,88,2,2,6
Apartamento,266000000,58,2,2,5
Apartamento,223000000,50,2,2,4
Apartamento,321000000,72,3,2,5
Apartamento,256000000,61,3,2,5
Apartamento,237000000,58,3,2,5
Apartamento,288000000,60,3,2,4
Apartamento,280000000,59,3,2,4
Apartamento,278000000,61,3,2,4
Apartamento,321000000,72,3,2,5
Apartamento,290500000,61,3,2,4
Apartamento,379000000,78,3,2,5
Apartamento,281000000,55,3,2,5
Apartamento,333000000,71,2,2,6
Apartamento,297000000,60,3,2,4
Apartamento,264000000,52,2,2,4
Apartamento,322000000,62,3,2,4
Apartamento,400000000,81,2,2,6
Apartamento,319000000,61,3,2,6
Apartamento,297000000,62,3,2,6
Apartamento,339300000,62,2,2,5
Apartamento,242000000,48,2,1,4
Apartamento,281000000,60,3,2,4
Apartamento,291000000,62,3,2,6
Apartamento,279000000,61,2,2,5
Apartamento,291000000,62,3,2,5
Apartamento,252000000,61,3,1,6
Apartamento,223000000,50,3,2,5
Apartamento,324000000,62,3,2,5
Apartamento,287000000,58,2,2,4
Apartamento,400000000,81,2,2,4
Apartamento,307000000,61,3,2,5
Apartamento,309000000,64,3,2,5
Apartamento,235000000,50,2,1,5
Apartamento,570000000,110,4,4,4
Apartamento,535000000,135,3,4,5
Apartamento,265000000,71,2,2,4
Apartamento,207000000,60,3,1,4
Apartamento,230000000,52,2,1,5
Apartamento,385000000,84,3,2,5
Apartamento,595000000,127,4,4,6
Apartamento,225000000,65,3,1,5
Apartamento,310000000,74,2,2,4
Apartamento,419000000,55,2,2,5
Apartamento,370000000,84,3,2,5
Apartamento,419000000,95,4,3,5
Apartamento,380000000,84,3,2,4
Apartamento,610000000,125,3,3,4
Apartamento,312000000,78,2,1,6
Apartamento,590000000,98,3,2,4
Apartamento,300000000,67,3,2,5
Apartamento,660000000,89,3,3,4
Apartamento,390000000,120,3,3,4
Apartamento,490000000,76,2,2,5
Apartamento,360000000,68,2,2,5
Apartamento,480000000,102,3,3,5
Apartamento,415000000,95,4,2,5
Apartamento,390000000,102,3,2,6
Apartamento,460000000,123,3,2,5
Apartamento,252000000,48,3,2,6
Apartamento,280000000,60,3,2,4
Apartamento,270500000,60,3,2,5
Apartamento,390000000,66,3,2,5
Apartamento,205000000,53,3,1,5
Apartamento,218000000,56,3,2,4
Apartamento,319000000,62,3,2,4
Apartamento,377000000,76,3,2,5
Apartamento,495000000,106,3,3,5
Apartamento,400000000,90,3,2,5
Apartamento,400000000,89,3,2,5
Apartamento,335000000,34,1,1,6
Apartamento,285000000,60,3,2,4
Apartamento,301600000,60,3,2,4
Apartamento,305000000,62,2,2,5
Apartamento,219000000,56,3,1,6
Apartamento,367000000,74,3,2,5
Apartamento,305000000,57,2,2,6
Apartamento,470000000,100,3,2,5
Apartamento,275000000,60,2,2,5
Apartamento,365000000,68,3,2,4
Apartamento,215500000,56,3,1,5
Apartamento,268757000,65,3,2,4
Apartamento,350000000,80,3,2,5
Apartamento,400000000,67,2,2,5
Apartamento,550000000,115,3,3,5
Apartamento,255000000,57,3,2,4
Apartamento,265000000,55,3,2,4
Apartamento,368000000,70,3,2,5
Apartamento,276000000,59,2,2,5
Apartamento,460000000,85,2,2,5
Apartamento,410000000,83,3,2,5
Apartamento,225000000,64,3,2,4
Apartamento,360000000,82,3,2,5
Apartamento,427000000,85,3,2,5
Apartamento,300000000,54,3,2,5
Apartamento,319000000,62,3,2,5
Apartamento,375000000,68,2,2,5
Apartamento,286000000,57,3,2,4
Apartamento,400000000,70,3,2,5
Apartamento,301000000,61,3,2,4
Apartamento,239500000,57,3,2,5
Apartamento,243000000,60,3,1,5
Apartamento,290000000,57,3,1,6
Apartamento,420000000,87,3,2,5
Apartamento,232500000,50,3,2,5
Apartamento,285000000,58,3,2,4
Apartamento,290000000,56,2,2,5
Apartamento,342000000,80,3,2,4
Apartamento,255000000,57,2,2,5
Apartamento,299500000,55,3,2,6
Apartamento,284000000,61,3,2,5
Apartamento,310000000,62,3,2,5
Apartamento,303200000,69,2,2,5
Apartamento,276800000,59,2,2,4
Apartamento,360000000,68,3,2,6
Apartamento,410000000,90,3,3,5
Apartamento,360000000,72,3,2,5
Apartamento,405000000,81,3,2,4
Apartamento,365000000,77,3,2,5
Apartamento,355000000,72,2,2,4
Apartamento,350000000,65,2,2,5
Apartamento,350000000,60,2,2,5
Apartamento,270000000,58,3,2,6
Apartamento,520000000,96,4,3,4
Apartamento,450000000,96,4,3,6
Apartamento,385000000,90,3,2,4
Apartamento,293500000,60,2,2,4
Apartamento,240000000,57,3,1,4
Apartamento,315000000,54,3,2,4
Apartamento,400000000,72,2,2,4
Apartamento,222000000,47,2,1,4
Apartamento,362000000,80,3,2,5
Apartamento,420000000,83,3,2,5
Apartamento,225000000,58,3,1,4
Apartamento,330000000,62,2,1,4
Apartamento,380000000,70,3,2,5
Apartamento,275000000,24,1,1,4
Apartamento,295000000,44,2,2,5
Apartamento,340000000,68,2,2,4
Apartamento,298000000,70,3,2,6
Apartamento,325000000,83,2,2,5
Apartamento,240000000,54,3,2,5
Apartamento,400000000,102,3,3,4
Apartamento,350000000,61,3,2,5
Apartamento,222000000,50,2,2,5
Apartamento,256000000,55,2,2,4
Apartamento,290000000,65,3,2,4
Apartamento,217000000,58,3,2,4
Apartamento,290000000,54,2,2,4
Apartamento,237000000,48,2,2,5
Apartamento,324000000,62,3,2,5
Apartamento,280000000,54,2,2,5
Apartamento,240000000,54,2,2,4
Apartamento,607000000,157,4,4,5
Apartamento,420000000,108,3,2,5
Apartamento,300000000,60,3,2,6
Apartamento,340000000,67,3,2,4
Apartamento,460000000,75,3,2,5
Apartamento,395000000,121,3,3,4
Apartamento,320000000,40,1,1,5
Apartamento,547000000,102,3,2,5
Apartamento,500000000,110,3,4,4
Apartamento,331000000,65,3,2,4
Apartamento,350000000,64,2,2,4
Apartamento,285000000,60,3,2,4
Apartamento,410000000,103,3,2,4
Apartamento,370000000,141,4,2,5
Apartamento,305000000,60,2,2,5
Apartamento,240000000,64,3,2,4
Apartamento,355000000,64,3,2,4
Apartamento,340000000,75,3,2,4
Apartamento,340000000,85,3,2,4
Apartamento,660000000,100,3,3,5
Apartamento,320000000,40,1,1,5
Apartamento,324000000,65,3,2,4
Apartamento,338000000,79,2,2,6
Apartamento,585000000,114,3,3,5
Apartamento,230000000,50,3,2,5
Apartamento,290000000,68,3,2,5
Apartamento,296000000,55,2,2,4
Apartamento,268000000,56,3,2,4
Apartamento,495000000,128,3,2,6
Apartamento,280000000,70,3,2,5
Apartamento,290000000,62,3,2,4
Apartamento,425000000,94,3,2,6
Apartamento,250000000,25,1,1,5
Apartamento,380000000,72,3,2,6
Apartamento,540000000,90,3,3,5
Apartamento,292000000,67,3,2,4
Apartamento,680000000,98,2,2,6
Apartamento,270000000,58,3,2,4
Apartamento,345000000,58,2,2,4
Apartamento,235000000,51,3,2,4
Apartamento,280000000,62,3,2,5
Apartamento,550000000,104,3,3,6
Apartamento,360000000,110,3,2,5
Apartamento,320000000,60,2,2,6
Apartamento,370000000,118,3,1,5
Apartamento,210000000,59,3,2,5
Apartamento,337000000,65,3,2,6
Apartamento,650000000,151,3,4,5
Apartamento,391000000,83,3,2,5
Apartamento,410000000,64,2,2,5
Apartamento,390000000,83,3,2,6
Apartamento,415000000,79,2,2,4
Apartamento,268500000,65,3,2,4
Apartamento,560000000,120,3,2,4
Apartamento,360000000,92,4,3,4
Apartamento,380000000,65,3,2,5
Apartamento,390000000,85,3,3,6
Apartamento,385000000,73,3,2,5
Apartamento,275000000,61,3,2,4
Apartamento,396400000,96,3,2,5
Apartamento,268000000,60,3,2,6
Apartamento,390000000,87,2,2,5
Apartamento,250000000,53,2,1,4
Apartamento,390000000,110,4,3,6
Apartamento,277000000,33,1,1,5
Apartamento,290000000,25,1,1,5
Apartamento,284000000,54,3,2,4
Apartamento,450000000,117,3,4,5
Apartamento,305000000,35,1,2,6
Apartamento,360000000,70,2,2,5
Apartamento,350000000,76,3,2,4
Apartamento,285000000,58,3,2,4
Apartamento,460000000,107,3,3,4
Apartamento,479000000,110,3,3,6
Apartamento,420000000,90,3,3,5
Apartamento,530000000,95,3,3,5
Apartamento,270000000,58,2,2,4
Apartamento,400000000,80,2,2,6
Apartamento,325000000,64,3,2,5
Apartamento,290000000,60,2,2,4
Apartamento,308000000,63,2,2,4
Apartamento,279000000,57,2,2,4
Apartamento,220000000,60,3,2,4
Apartamento,365000000,75,3,2,4
Apartamento,350000000,72,3,2,5
Apartamento,370000000,96,4,3,5
Apartamento,650000000,156,3,4,5
Apartamento,265000000,56,2,2,4
Apartamento,265000000,78,2,2,6
Apartamento,370000000,91,3,4,4
Apartamento,570000000,102,3,3,5
Apartamento,380000000,110,3,3,5
Apartamento,465000000,82,3,2,6
Apartamento,320000000,65,2,2,5
Apartamento,235000000,53,3,2,5
Apartamento,360000000,67,3,2,4
Apartamento,255000000,64,4,2,5
Apartamento,235000000,58,3,1,4
Apartamento,350000000,68,2,2,6
Apartamento,410000000,102,3,2,4
Apartamento,368000000,66,2,2,4
Apartamento,278000000,60,2,1,5
Apartamento,245000000,58,2,2,5
Apartamento,400000000,72,3,2,5
Apartamento,242000000,52,2,1,5
Apartamento,275000000,54,3,2,5
Apartamento,245000000,52,2,2,6
Apartamento,286000000,67,3,2,5
Apartamento,270000000,60,3,1,4
Apartamento,530000000,103,3,3,5
Apartamento,270000000,65,2,2,5
Apartamento,420000000,90,3,3,5
Apartamento,220000000,74,3,2,5
Apartamento,310000000,73,3,2,5
Apartamento,450000000,89,3,2,6
Apartamento,430000000,93,3,2,5
Apartamento,230000000,60,3,2,5
Apartamento,380000000,96,3,3,4
Apartamento,620000000,140,7,4,4
Apartamento,280000000,65,3,2,4
Apartamento,400000000,80,3,1,5
Apartamento,400000000,100,4,4,5
Apartamento,355000000,75,2,2,5
Apartamento,390000000,80,3,3,4
Apartamento,310000000,62,3,2,5
Apartamento,265000000,61,3,2,4
Apartamento,410000000,92,3,2,4
Apartamento,245000000,65,3,3,4
Apartamento,350000000,100,3,3,5
Apartamento,345000000,64,2,2,4
Apartamento,400000000,90,3,3,5
Apartamento,205000000,46,3,1,4
Apartamento,400000000,104,3,3,4
Apartamento,390000000,75,3,2,6
Apartamento,295000000,60,3,2,5
Apartamento,370000000,68,2,2,5
Apartamento,400000000,112,3,3,5
Apartamento,235000000,54,3,2,4
Apartamento,350000000,53,2,2,6
Apartamento,248000000,53,3,2,5
Apartamento,529000000,108,3,3,6
Apartamento,585000000,120,3,3,5
Apartamento,420000000,96,4,2,5
Apartamento,650000000,112,3,3,6
Apartamento,288000000,57,3,2,5
Apartamento,360000000,37,1,1,5
Apartamento,398000000,102,3,2,6
Apartamento,285000000,60,3,2,5
Apartamento,264000000,60,2,2,5
Apartamento,370000000,105,3,2,4
Apartamento,390000000,77,3,2,5
Apartamento,287000000,60,3,2,4
Apartamento,420000000,93,2,2,5
Apartamento,290000000,73,3,2,4
Apartamento,334000000,60,3,1,4
Apartamento,255000000,60,3,2,5
Apartamento,235000000,60,3,1,4
Apartamento,350000000,92,4,3,5
Apartamento,270000000,52,2,2,4
Apartamento,280000000,96,3,2,4
Apartamento,288000000,60,2,2,6
Apartamento,325000000,75,2,2,4
Apartamento,365000000,66,2,2,5
Apartamento,420000000,94,4,3,4
Apartamento,290000000,60,3,2,5
Apartamento,375000000,110,3,3,4
Apartamento,256000000,60,3,2,5
Apartamento,420000000,71,2,2,5
Apartamento,435000000,113,3,3,5
Apartamento,385000000,94,3,3,5
Apartamento,390000000,97,3,3,5
Apartamento,287000000,58,2,2,4
Apartamento,376000000,70,3,2,5
Apartamento,260000000,60,3,2,5
Apartamento,345000000,80,3,3,5
Apartamento,319000000,64,3,2,4
Apartamento,270500000,60,3,2,5
Apartamento,290500000,60,2,2,5
Apartamento,232500000,50,3,2,5
Apartamento,300000000,60,2,2,6
Apartamento,300000000,64,2,2,4
Apartamento,265000000,56,3,2,6
Apartamento,284500000,57,2,2,5
Apartamento,470000000,93,2,2,4
Apartamento,284500000,57,2,2,5
Apartamento,284500000,57,2,2,5
Apartamento,380000000,72,3,2,4
Apartamento,420000000,100,4,3,4
Apartamento,350000000,73,3,2,4
Apartamento,288000000,58,3,2,5
Apartamento,245000000,58,3,2,4
Apartamento,285000000,88,2,2,6
Apartamento,319000000,62,3,2,4
Apartamento,319000000,62,3,2,4
Apartamento,339300000,62,2,2,4
Apartamento,550000000,173,3,3,5
Apartamento,270000000,40,1,1,5
Apartamento,340000000,74,3,2,6
Apartamento,270000000,76,3,2,5
Apartamento,365000000,86,3,3,4
Apartamento,590000000,104,3,3,5
Apartamento,540000000,89,3,3,5
Apartamento,245000000,62,3,2,5
Apartamento,244000000,59,2,2,4
Apartamento,265000000,61,1,2,5
Apartamento,310000000,60,3,2,5
Apartamento,250000000,57,3,2,5
Apartamento,390000000,80,3,2,5
Apartamento,259000000,58,2,2,5
Apartamento,254000000,63,2,2,5
Apartamento,370000000,86,3,2,4
Apartamento,310000000,70,3,2,4
Apartamento,580000000,153,4,3,5
Apartamento,329000000,68,3,2,5
Apartamento,465000000,107,3,3,5
Apartamento,279000000,59,3,2,4
Apartamento,281000000,60,3,2,5
Apartamento,291400000,54,3,2,4
Apartamento,375000000,92,3,3,6
Apartamento,395000000,90,3,2,5
Apartamento,355000000,84,3,2,4
Apartamento,290400000,62,3,2,5
Apartamento,320000000,59,2,2,5
Apartamento,295000000,58,2,2,5
Apartamento,238000000,56,3,2,4
Apartamento,290000000,62,2,2,5
Apartamento,235000000,48,2,1,4
Apartamento,420000000,69,3,3,6
Apartamento,380000000,75,3,2,6
Apartamento,630000000,155,3,3,5
Apartamento,285000000,52,2,2,4
Apartamento,480000000,110,3,3,5
Apartamento,260000000,48,2,1,4
Apartamento,345000000,67,3,2,6
Apartamento,365000000,72,3,2,5
Apartamento,237000000,58,3,2,4
Apartamento,600000000,81,1,2,4
Apartamento,680000000,156,3,4,5
Apartamento,367000000,74,3,2,5
Apartamento,670000000,110,3,3,5
Apartamento,650000000,136,3,4,4
Apartamento,220000000,72,2,2,4
Apartamento,253000000,63,2,2,5
Apartamento,370000000,86,2,2,5
Apartamento,295000000,75,3,2,4
Apartamento,513000000,98,2,2,4
Apartamento,400000000,110,3,3,4
Apartamento,240000000,48,2,1,6
Apartamento,340000000,65,2,2,5
Apartamento,295000000,55,2,2,4
Apartamento,300000000,60,2,2,5
Apartamento,278000000,60,3,2,5
Apartamento,390000000,85,3,3,5
Apartamento,350000000,68,2,2,6
Apartamento,350000000,63,2,2,5
Apartamento,307000000,58,2,2,5
Apartamento,279000000,58,2,1,6
Apartamento,300000000,73,3,2,4
Apartamento,450000000,100,3,2,5
Apartamento,270000000,57,3,1,6
Apartamento,540000000,94,3,3,5
Apartamento,290000000,60,3,2,5
Apartamento,235000000,52,2,2,4
Apartamento,255000000,70,2,2,6
Apartamento,345000000,90,3,2,4
Apartamento,550000000,153,3,2,5
Apartamento,367000000,99,3,3,4
Apartamento,367000000,99,3,3,4
Apartamento,367000000,99,3,3,4
Apartamento,367000000,99,3,3,4
Apartamento,367000000,99,3,3,4
Apartamento,390000000,72,3,2,6
Apartamento,500000000,100,2,2,5
Apartamento,345000000,74,3,3,5
Apartamento,240000000,58,2,1,6
Apartamento,395000000,77,3,2,5
Apartamento,307000000,78,2,2,4
Apartamento,265000000,60,3,2,5
Apartamento,307000000,62,2,2,4
Apartamento,420000000,72,3,2,5
Apartamento,380000000,98,4,2,5
Apartamento,650000000,134,3,2,5
Apartamento,370000000,105,3,3,4
Apartamento,240000000,40,1,2,6
Apartamento,255000000,60,2,1,6
Apartamento,353000000,63,2,2,4
Apartamento,290000000,64,3,2,5
Apartamento,245000000,55,3,2,4
Apartamento,216000000,50,2,2,6
Apartamento,281000000,72,4,2,5
Apartamento,308000000,63,2,2,4
Apartamento,216000000,50,2,2,6
Apartamento,215000000,46,2,1,6
Apartamento,234220000,53,2,2,5
Apartamento,340000000,77,3,2,5
Apartamento,350000000,82,3,2,5
Apartamento,348000000,46,1,1,5
Apartamento,300000000,60,3,2,4
Apartamento,243000000,49,2,1,6
Apartamento,339000000,67,3,2,6
Apartamento,291400000,61,3,2,6
Apartamento,310000000,60,2,2,5
Apartamento,260000000,53,2,2,5
Apartamento,340000000,80,3,2,5
Apartamento,320000000,64,3,2,5
Apartamento,269000000,60,3,2,4
Apartamento,410000000,81,3,2,5
Apartamento,310000000,37,1,1,5
Apartamento,510000000,86,3,2,4
Apartamento,450000000,83,3,2,5
Apartamento,290000000,60,3,2,4
Apartamento,380000000,110,3,3,4
Apartamento,295000000,60,2,1,6
Apartamento,255000000,68,2,2,4
Apartamento,600000000,116,3,4,5
Apartamento,410000000,79,3,2,4
Apartamento,320000000,75,3,2,5
Apartamento,220000000,55,3,2,5
Apartamento,310000000,62,3,2,4
Apartamento,310000000,62,3,2,4
Apartamento,300000000,60,2,2,6
Apartamento,325000000,100,4,2,4
Apartamento,298000000,59,2,2,4
Apartamento,240000000,65,2,2,5
Apartamento,315000000,65,2,2,4
Apartamento,400000000,64,2,2,4
Apartamento,310000000,59,3,1,4
Apartamento,320000000,60,2,2,5
Apartamento,345000000,65,2,2,5
Apartamento,285000000,60,3,2,4
Apartamento,300000000,60,2,2,4
Apartamento,360000000,88,3,3,5
Apartamento,290000000,60,2,2,4
Apartamento,280000000,60,2,2,6
Apartamento,325000000,65,2,2,4
Apartamento,385000000,107,3,3,5
Apartamento,223000000,50,3,2,4
Apartamento,216000000,50,2,2,5
Apartamento,216000000,50,2,2,5
Apartamento,241000000,52,3,1,5
Apartamento,305000000,60,2,2,5
Apartamento,255000000,50,1,1,4
Apartamento,255000000,60,3,2,4
Apartamento,520000000,130,2,3,6
Apartamento,340000000,76,3,2,5
Apartamento,310000000,110,3,2,6
Apartamento,318000000,69,2,2,4
Apartamento,284000000,60,3,2,4
Apartamento,400000000,94,3,2,4
Apartamento,305000000,63,3,2,5
Apartamento,485000000,175,3,4,4
Apartamento,330000000,56,2,2,5
Apartamento,264900000,60,3,2,4
Apartamento,390000000,84,3,2,4
Apartamento,500000000,97,3,3,4
Apartamento,536000000,144,3,2,4
Apartamento,380000000,93,4,3,5
Apartamento,211000000,50,2,2,6
Apartamento,268000000,60,2,2,4
Apartamento,555000000,81,1,2,4
Apartamento,303200000,69,2,2,5
Apartamento,264000000,59,2,2,5
Apartamento,284000000,61,3,2,6
Apartamento,380000000,140,2,3,5
Apartamento,235000000,49,2,2,4
Apartamento,660000000,143,4,4,5
Apartamento,300000000,65,2,2,4
Apartamento,255000000,50,2,2,4
Apartamento,290000000,60,2,2,4
Apartamento,309000000,62,3,2,4
Apartamento,350000000,142,3,3,4
Apartamento,475000000,150,3,3,6
Apartamento,415000000,79,3,2,4
Apartamento,440000000,98,3,2,5
Apartamento,400000000,90,2,3,4
Apartamento,255000000,62,3,2,5
Apartamento,275000000,53,2,2,5
Apartamento,450000000,165,3,3,5
Apartamento,275000000,57,3,2,4
Apartamento,260000000,54,3,2,4
Apartamento,300000000,64,2,2,4
Apartamento,256000000,52,2,2,4
Apartamento,285000000,73,2,2,5
Apartamento,205000000,67,3,2,5
Apartamento,350000000,71,3,2,5
Apartamento,355000000,78,2,2,4
Apartamento,290000000,60,2,2,5
Apartamento,280000000,42,3,1,4
Apartamento,360000000,90,3,3,4
Apartamento,225000000,48,2,1,4
Apartamento,440000000,100,3,3,6
Apartamento,500000000,88,3,2,5
Apartamento,345000000,66,3,2,4
Apartamento,250000000,57,3,2,4
Apartamento,650000000,168,3,3,5
Apartamento,240000000,56,2,2,4
Apartamento,400000000,98,4,3,5
Apartamento,235000000,67,3,1,5
Apartamento,420000000,80,2,2,5
Apartamento,400000000,104,3,3,6
Apartamento,370000000,70,3,2,4
Apartamento,288000000,61,3,2,5
Apartamento,399000000,110,2,3,6
Apartamento,600000000,130,3,3,6
Apartamento,400000000,72,4,3,4
Apartamento,600000000,86,2,2,4
Apartamento,205000000,65,3,1,5
Apartamento,430000000,103,3,2,5
Apartamento,380000000,37,1,2,4
Apartamento,380000000,102,3,3,5
Apartamento,290000000,78,3,2,4
Apartamento,550000000,176,4,3,6
Apartamento,370000000,68,1,1,5
Apartamento,390000000,82,3,2,5
Apartamento,264000000,58,3,2,4
Apartamento,305000000,56,3,1,5
Apartamento,375000000,96,4,3,5
Apartamento,385000000,37,1,1,5
Apartamento,269000000,65,3,1,5
Apartamento,258000000,78,3,3,5
Apartamento,310000000,65,2,2,4
Apartamento,320000000,65,3,2,5
Apartamento,270000000,52,2,2,5
Apartamento,420000000,58,2,2,5
Apartamento,330000000,68,2,2,5
Apartamento,220000000,50,2,2,5
Apartamento,284000000,60,3,2,6
Apartamento,268000000,54,3,2,5
Apartamento,552940000,77,1,2,4
Apartamento,298000000,60,3,2,5
Apartamento,345000000,73,3,2,5
Apartamento,284000000,58,3,2,6
Apartamento,328000000,75,2,2,4
Apartamento,340000000,64,2,2,4
Apartamento,400000000,99,3,3,4
Apartamento,498000000,95,3,3,4
Apartamento,300000000,65,3,2,4
Apartamento,315000000,68,2,1,5
Apartamento,280000000,68,3,2,5
Apartamento,355000000,79,3,2,5
Apartamento,290000000,58,2,2,6
Apartamento,262000000,46,2,2,4
Apartamento,276000000,62,2,2,5
Apartamento,270000000,62,2,2,4
Apartamento,240000000,64,3,2,5
Apartamento,290000000,62,2,2,5
Apartamento,290000000,60,3,2,5
Apartamento,300000000,40,1,1,5
Apartamento,250000000,58,2,2,6
Apartamento,530000000,150,3,3,4
Apartamento,380000000,83,3,2,5
Apartamento,240000000,55,3,1,4
Apartamento,247000000,52,3,2,4
Apartamento,390000000,40,1,1,5
Apartamento,295000000,74,3,3,5
Apartamento,460000000,101,3,2,5
Apartamento,330000000,150,3,2,4
Apartamento,370000000,72,3,2,4
Apartamento,360000000,67,3,2,5
Apartamento,425000000,96,3,2,5
Apartamento,297000000,80,3,2,4
Apartamento,325000000,65,2,2,4
Apartamento,380000000,112,3,3,5
Apartamento,410000000,80,2,2,4
Apartamento,430000000,110,3,3,5
Apartamento,350000000,38,1,1,5
Apartamento,400000000,100,3,3,4
Apartamento,378000000,100,3,3,5
Apartamento,245000000,60,2,2,5
Apartamento,240000000,62,3,2,4
Apartamento,215000000,60,3,2,4
Apartamento,450000000,82,2,3,5
Apartamento,294000000,60,3,2,4
Apartamento,300000000,60,2,2,4
