Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Apartamento,179900000,55,2,2,4,Caney
Apartamento,290000000,85,3,2,4,Miraflores
Apartamento,400000000,54,1,1,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,255000000,69,3,2,4,3 de Julio
Apartamento,250000000,86,3,3,5,Cañaveralejo - Seguros Patria
Apartamento,450000000,150,3,4,5,El Ingenio
Apartamento,286500000,74,3,2,4,Miraflores
Apartamento,162000000,48,2,1,4,Granada
Apartamento,310000000,110,3,2,5,El Lido
Apartamento,195000000,60,2,2,4,Santa Isabel
Apartamento,196500000,60,2,2,5,Cuarto de Legua - Guadalupe
Apartamento,195000000,60,2,2,5,Ciudadela Pasoancho
Apartamento,274500000,65,3,2,6,Parcelaciones Pance
Apartamento,360000000,70,3,2,4,Primero de Mayo
Apartamento,224800000,62,3,2,4,Urbanización Colseguros
Apartamento,320000000,110,4,2,5,Cuarto de Legua - Guadalupe
Apartamento,230000000,37,1,2,5,La Flora
Apartamento,255000000,69,2,2,4,Urbanización Militar
Apartamento,300000000,86,3,2,5,El Gran Limonar
Apartamento,190000000,50,2,2,6,Santa Rita
Apartamento,231000000,61,3,2,5,El Peñón
Apartamento,275000000,72,3,2,4,Urbanización Militar
Apartamento,231000000,61,3,2,6,Normandía
Apartamento,291300000,65,3,2,5,El Gran Limonar - Cataya
Apartamento,375000000,90,3,3,4,Caney
Apartamento,218300000,60,3,2,4,Miraflores
Apartamento,520000000,81,1,2,5,Juanambú
Apartamento,320000000,125,4,3,5,La Flora
Apartamento,291300000,65,3,2,6,Ciudad Campestre
Apartamento,232000000,61,3,2,4,San Vicente
Apartamento,165000000,68,3,2,5,La Flora
Apartamento,367000000,80,3,2,5,La Flora
Apartamento,378000000,74,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,650000000,131,4,2,4,Granada
Apartamento,210000000,68,3,2,4,El Refugio
Apartamento,198500000,60,2,2,4,Pasoancho
Apartamento,192000000,60,3,2,5,La Cascada
Apartamento,259400000,69,2,2,5,Santa Anita - La Selva
Apartamento,360000000,90,3,3,5,La Flora
Apartamento,210000000,60,3,2,5,Unicentro Cali
Apartamento,200000000,36,1,1,5,Urbanización La Flora
Apartamento,200000000,38,1,1,5,Urbanización La Flora
Apartamento,200000000,31,1,1,5,Urbanización La Flora
Apartamento,200000000,33,1,1,5,Urbanización La Flora
Apartamento,200000000,33,1,1,5,Urbanización La Flora
Apartamento,165000000,60,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,148000000,67,3,2,5,Nueva Tequendama
Apartamento,138000000,49,2,1,5,El Lido
Apartamento,140000000,53,3,1,4,Bosques del Limonar
Apartamento,195000000,65,3,2,6,Urbanización Ciudad Jardín
Apartamento,259000000,72,3,2,5,Versalles
Apartamento,595000000,190,4,4,6,Urbanización Ciudad Jardín
Apartamento,150000000,67,3,1,5,Santa Anita - La Selva
Apartamento,209000000,60,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,250000000,58,3,2,4,Champagñat
Apartamento,200000000,56,2,2,5,La Hacienda
Apartamento,160000000,65,3,1,4,Urbanización Militar
Apartamento,203000000,57,4,2,4,Caney
Apartamento,255000000,62,3,2,5,El Gran Limonar - Cataya
Apartamento,400000000,135,4,4,5,La Cascada
Apartamento,615000000,76,1,2,6,Urbanización Ciudad Jardín
Apartamento,219400000,57,2,2,5,Prados del Norte
Apartamento,200000000,31,1,1,5,Urbanización La Flora
Apartamento,190000000,60,2,1,4,Caney
Apartamento,185000000,66,3,1,4,Los Cambulos
Apartamento,245000000,58,3,2,5,La Cascada
Apartamento,375000000,79,3,2,4,San Fernando Nuevo
Apartamento,235000000,62,3,2,6,Tejares - Cristales
Apartamento,198500000,63,2,2,6,Parcelaciones Pance
Apartamento,580000000,119,3,3,4,La Campiña
Apartamento,215000000,65,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,350000000,99,4,3,4,Vipasa
Apartamento,200000000,32,1,1,5,Urbanización La Flora
Apartamento,150000000,58,3,2,6,Ciudad Campestre
Apartamento,260000000,74,2,2,5,La Cascada
Apartamento,430000000,97,2,3,5,La Flora
Apartamento,295000000,74,2,2,5,Centenario
Apartamento,200000000,54,3,2,4,Santa Isabel
Apartamento,650000000,85,3,2,4,Colseguros Andes
Apartamento,330000000,60,3,2,5,Nueva Tequendama
Apartamento,280000000,82,2,1,4,Ciudad Los Alamos
Apartamento,200000000,36,1,1,5,Urbanización La Flora
Apartamento,200000000,31,1,1,5,Urbanización La Flora
Apartamento,200000000,31,1,1,5,Urbanización La Flora
Apartamento,250000000,24,1,1,4,3 de Julio
Apartamento,125000000,65,3,1,4,Bosques del Limonar
Apartamento,139900000,58,3,2,4,Unidad Residencial Santiago de Cali
Apartamento,260000000,62,3,2,6,Cañaveral
Apartamento,220000000,58,2,2,5,El Gran Limonar
Apartamento,200000000,31,1,1,5,Urbanización La Flora
Apartamento,220000000,53,3,2,4,Urbanización Colseguros
Apartamento,215000000,58,3,2,5,El Gran Limonar
Apartamento,300000000,76,3,2,4,Unidad Residencial Santiago de Cali
Apartamento,520000000,116,3,3,4,Barrio Eucarístico
Apartamento,200000000,32,1,1,5,Urbanización La Flora
Apartamento,155000000,55,2,2,5,El Lido
Apartamento,199000000,100,3,2,4,Primero de Mayo
Apartamento,229000000,65,3,2,6,Urbanización Río Lili
Apartamento,550000000,145,3,4,4,Barrio Eucarístico
Apartamento,253000000,100,4,3,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,655000000,93,1,2,5,El Peñón
Apartamento,190000000,65,2,2,5,Ciudadela Pasoancho
Apartamento,600000000,157,4,3,4,Lili
Apartamento,360000000,57,2,2,5,Prados del Norte
Apartamento,265000000,65,3,2,6,Arboledas
Apartamento,170000000,62,2,2,4,Unidad Residencial El Coliseo
Apartamento,630000000,93,3,2,4,Urbanización La Merced
Apartamento,160000000,50,2,1,4,Chipichape
Apartamento,530000000,88,3,2,5,La Flora
Apartamento,200000000,54,2,2,5,El Gran Limonar
Apartamento,145000000,40,1,1,5,Juanambú
Apartamento,260000000,78,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,680000000,95,2,2,6,Santa Teresita
Apartamento,70000000,45,3,1,6,Menga
Apartamento,112000000,52,2,1,6,Menga
Apartamento,99000000,70,3,1,5,Centenario
Apartamento,132000000,48,3,1,4,Miraflores
Apartamento,249000000,71,3,2,5,Prados del Norte
Apartamento,180000000,53,3,2,4,San Vicente
Apartamento,169000000,62,3,2,5,El Gran Limonar - Cataya
Apartamento,220000000,60,3,2,4,Ciudad Los Alamos
Apartamento,255000000,75,2,2,6,Menga
Apartamento,480000000,107,3,3,4,Unidad Residencial Santiago de Cali
Apartamento,220000000,65,2,2,5,Nueva Tequendama
Apartamento,380000000,75,3,2,4,Ciudad 2000
Apartamento,498000000,98,3,3,5,Camino Real - Los Fundadores
Apartamento,185000000,60,3,2,4,La Campiña
Apartamento,580000000,110,3,3,5,La Flora
Apartamento,260000000,63,2,2,5,Santa Anita - La Selva
Apartamento,283000000,67,2,2,4,Santa Isabel
Apartamento,345000000,86,3,2,4,Caney
Apartamento,368000000,86,3,3,4,Champagñat
Apartamento,360000000,51,1,1,4,Urbanización Militar
Apartamento,280000000,74,2,2,5,Sector Cañaveralejo Guadalupe
Apartamento,280000000,65,2,2,5,Prados del Limonar
Apartamento,280000000,87,2,2,6,Normandía
Apartamento,600000000,115,3,3,4,Los Cambulos
Apartamento,275000000,80,3,2,6,Normandía
Apartamento,350000000,90,3,2,5,Santa Anita - La Selva
Apartamento,210000000,55,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,520000000,110,3,2,4,Lili
Apartamento,320000000,87,3,3,4,Lili
Apartamento,230000000,60,2,2,4,Champagñat
Apartamento,380000000,80,3,2,5,La Flora
Apartamento,230000000,64,2,2,6,Urbanización Ciudad Jardín
Apartamento,215000000,60,3,2,5,La Hacienda
Apartamento,210000000,60,3,2,4,Ciudad Los Alamos
Apartamento,225000000,60,2,2,5,Unicentro Cali
Apartamento,370000000,124,3,3,5,Nueva Tequendama
Apartamento,500000000,110,3,2,5,La Flora
Apartamento,185000000,58,2,2,4,Unidad Residencial El Coliseo
Apartamento,380000000,98,3,3,4,Vipasa
Apartamento,178000000,60,3,2,6,Altos de Santa Isabel - La Morelia
Apartamento,475000000,127,4,4,5,La Cascada
Apartamento,280000000,76,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,270000000,67,3,2,4,Los Cambulos
Apartamento,199000000,63,3,2,5,Centenario
Apartamento,350000000,81,3,2,4,Pasoancho
Apartamento,201500000,59,2,2,6,Tejares - Cristales
Apartamento,255000000,62,3,2,6,Cañaveral
Apartamento,245000000,62,3,2,4,El Refugio
Apartamento,200000000,62,3,2,6,Altos de Santa Isabel - La Morelia
Apartamento,355000000,80,3,2,5,La Flora
Apartamento,245000000,68,2,2,5,La Flora
Apartamento,230000000,63,3,2,4,El Refugio
Apartamento,260000000,60,2,2,4,Unidad Residencial Santiago de Cali
Apartamento,360000000,90,3,2,4,Los Cambulos
Apartamento,550000000,123,3,3,4,Unidad Residencial Santiago de Cali
Apartamento,249000000,71,3,2,4,Colseguros Andes
Apartamento,220000000,58,3,2,5,La Cascada
Apartamento,168000000,68,3,3,6,Urbanización Río Lili
Apartamento,244000000,78,3,2,4,Ciudad Los Alamos
Apartamento,300000000,86,2,2,5,El Bosque
Apartamento,155000000,60,3,2,5,Nueva Tequendama
Apartamento,290000000,85,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,275000000,65,3,2,5,La Flora
Apartamento,185000000,58,3,2,5,Urbanización La Flora
Apartamento,145000000,54,3,2,5,El Bosque
Apartamento,220000000,60,2,2,5,Prados del Limonar
Apartamento,370000000,72,2,2,4,Ciudad 2000
Apartamento,231600000,60,3,2,5,Urbanización San Joaquin
Apartamento,226000000,60,3,2,6,Tejares - Cristales
Apartamento,390000000,84,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,189000000,58,3,2,6,Parcelaciones Pance
Apartamento,288705000,65,3,2,4,Lili
Apartamento,227000000,60,3,2,5,El Gran Limonar - Cataya
Apartamento,250000000,62,3,2,4,Champagñat
Apartamento,223000000,65,3,2,4,Bosques del Limonar
Apartamento,450000000,130,3,3,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,214000000,60,3,2,6,Ciudad Campestre
Apartamento,231000000,61,3,2,4,Bosques del Limonar
Apartamento,142000000,54,3,1,4,Colseguros Andes
Apartamento,238000000,63,2,2,4,3 de Julio
Apartamento,205000000,60,3,2,4,Villa del Sol
Apartamento,265000000,64,2,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,255000000,62,3,2,5,Santa Mónica
Apartamento,238000000,70,2,2,5,El Peñón
Apartamento,209800000,65,2,2,5,La Hacienda
Apartamento,238000000,61,3,2,5,San Fernando Viejo
Apartamento,276000000,62,2,2,4,Ciudad 2000
Apartamento,217000000,58,2,2,6,Normandía
Apartamento,529000000,108,3,3,6,Santa Barbara
Apartamento,255000000,62,2,2,6,Arboledas
Apartamento,135000000,54,3,1,5,El Bosque
Apartamento,168000000,58,3,1,5,Juanambú
Apartamento,150000000,58,3,2,4,Lili
Apartamento,165000000,60,3,1,5,Versalles
Apartamento,178000000,58,2,2,5,Juanambú
Apartamento,400000000,92,3,2,6,Santa Teresita
Apartamento,370000000,85,3,3,4,Urbanización Militar
Apartamento,290000000,65,2,2,5,Camino Real - Los Fundadores
Apartamento,205000000,60,3,2,4,Chipichape
Apartamento,220000000,71,3,2,6,Cañaveral
Apartamento,265000000,56,1,1,4,Ciudad 2000
Apartamento,450000000,68,3,2,4,Chipichape
Apartamento,470000000,97,4,3,5,Urbanización San Joaquin
Apartamento,209000000,54,2,2,6,Altos de Santa Isabel - La Morelia
Apartamento,195000000,61,3,2,4,Ciudad 2000
Apartamento,225000000,60,3,2,4,Vipasa
Apartamento,320000000,86,3,3,5,Camino Real - Los Fundadores
Apartamento,475000000,143,4,3,4,Los Cambulos
Apartamento,265000000,65,3,1,6,Ciudad Campestre
Apartamento,615000000,119,3,2,6,Normandía
Apartamento,138000000,53,3,1,4,Chipichape
Apartamento,325000000,87,3,3,4,Ciudad Los Alamos
Apartamento,210000000,58,3,2,4,Unidad Residencial El Coliseo
Apartamento,280000000,90,3,2,4,Pasoancho
Apartamento,330000000,89,3,2,5,La Hacienda
Apartamento,249000000,62,3,2,6,Santa Barbara
Apartamento,390000000,79,3,2,5,Las Quintas de Don Simón
Apartamento,450000000,163,3,3,4,San Fernando Nuevo
Apartamento,249000000,61,3,2,5,Ciudad Capri
Apartamento,370000000,100,2,2,6,Normandía
Apartamento,490000000,82,2,2,6,Santa Teresita
Apartamento,190000000,62,3,1,5,Camino Real - Los Fundadores
Apartamento,390000000,140,3,3,4,El Refugio
Apartamento,265000000,61,3,2,5,Prados del Norte
Apartamento,240000000,52,2,2,4,Olímpico
Apartamento,275000000,72,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,520000000,97,2,2,4,Miraflores
Apartamento,210000000,60,3,2,5,Urbanización La Flora
Apartamento,380000000,83,2,2,5,Centenario
Apartamento,430000000,107,3,3,4,Pasoancho
Apartamento,260000000,91,3,2,4,Chipichape
Apartamento,300000000,70,3,2,5,Prados del Norte
Apartamento,210000000,60,3,2,4,Champagñat
Apartamento,215000000,64,3,1,4,Olímpico
Apartamento,585000000,110,3,2,5,El Ingenio
Apartamento,259000000,61,3,2,5,Urbanización La Flora
Apartamento,211000000,55,3,2,5,Las Quintas de Don Simón
Apartamento,211000000,55,3,2,5,Juanambú
Apartamento,450000000,82,2,2,6,Santa Teresita
Apartamento,250000000,60,2,2,5,Cañaveralejo - Seguros Patria
Apartamento,153000000,50,3,2,4,Unidad Residencial El Coliseo
Apartamento,360000000,61,2,2,4,Santa Isabel
Apartamento,230000000,61,3,2,4,Barrio Departamental
Apartamento,237000000,61,3,2,5,Prados del Limonar
Apartamento,194000000,60,2,2,4,Urbanización La Merced
Apartamento,219000000,56,2,2,6,Urbanización Río Lili
Apartamento,400000000,154,3,3,6,Normandía
Apartamento,241006000,52,2,2,5,La Hacienda
Apartamento,214000000,60,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,232000000,62,3,2,4,Urbanización Militar
Apartamento,630000000,99,3,3,4,Caney
Apartamento,235000000,37,1,1,5,Urbanización La Flora
Apartamento,170000000,64,3,2,4,Unidad Residencial Santiago de Cali
Apartamento,255000000,60,3,2,6,Urbanización Ciudad Jardín
Apartamento,221400000,61,3,2,5,Urbanización Tequendama
Apartamento,194000000,60,2,2,4,Lili
Apartamento,265000000,70,3,1,4,Urbanización Colseguros
Apartamento,183000000,60,2,1,4,El Refugio
Apartamento,210000000,58,3,2,4,Urbanización La Merced
Apartamento,189000000,58,2,2,5,Ciudad Capri
Apartamento,380000000,102,3,3,4,Miraflores
Apartamento,330000000,81,2,2,4,Miraflores
Apartamento,210000000,60,2,2,5,Prados del Norte
Apartamento,248000000,69,2,2,6,Club Campestre
Apartamento,290000000,76,3,2,4,Bosques del Limonar
Apartamento,219000000,62,3,2,5,El Peñón
Apartamento,275000000,62,2,2,4,Primero de Mayo
Apartamento,375000000,93,3,2,5,La Hacienda
Apartamento,160000000,58,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,325000000,108,3,2,4,Colseguros Andes
Apartamento,100000000,16,1,1,4,San Fernando Nuevo
Apartamento,215000000,32,1,1,5,Camino Real - Los Fundadores
Apartamento,200000000,60,3,2,5,El Peñón
Apartamento,190000000,52,2,2,4,Ciudad Los Alamos
Apartamento,265000000,67,3,2,5,Santa Mónica
Apartamento,250000000,68,3,2,5,Santa Mónica
Apartamento,420000000,114,3,3,4,Los Cambulos
Apartamento,241000000,63,3,2,5,Santa Anita - La Selva
Apartamento,210000000,61,3,1,5,Mayapan - Las Vegas
Apartamento,430000000,79,3,2,5,La Flora
Apartamento,185000000,68,2,2,4,El Cedro
Apartamento,194000000,60,2,2,4,Chipichape
Apartamento,325000000,70,2,2,4,Caney
Apartamento,260000000,60,3,2,4,Granada
Apartamento,330000000,78,3,2,4,Bosques del Limonar
Apartamento,220000000,60,2,2,6,Menga
Apartamento,167000000,58,3,2,5,San Fernando Viejo
Apartamento,300000000,59,3,2,4,Lili
Apartamento,240000000,65,3,2,4,San Vicente
Apartamento,215000000,61,3,2,5,Camino Real - Los Fundadores
Apartamento,249000000,65,3,2,4,Primero de Mayo
Apartamento,295000000,75,3,2,6,Cañaveral
Apartamento,153000000,50,2,2,5,La Flora
Apartamento,218000000,60,3,2,5,Mayapan - Las Vegas
Apartamento,232000000,62,3,2,4,Urbanización Militar
Apartamento,500000000,113,3,3,4,Barrio Departamental
Apartamento,225000000,61,3,2,4,3 de Julio
Apartamento,297000000,74,3,2,5,La Flora
Apartamento,250000000,75,3,2,4,Vipasa
Apartamento,210000000,52,2,2,5,Santa Mónica
Apartamento,550000000,135,3,4,5,El Gran Limonar
Apartamento,155000000,48,2,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,140000000,60,3,1,6,Urbanización Ciudad Jardín
Apartamento,189000000,78,4,2,5,La Cascada
Apartamento,180000000,62,3,1,4,Barrio Eucarístico
Apartamento,495000000,70,3,2,5,Camino Real - Los Fundadores
Apartamento,450000000,70,3,2,6,Arboledas
Apartamento,630000000,88,2,2,6,Parcelaciones Pance
Apartamento,450000000,75,3,2,4,Urbanización Nueva Granada
Apartamento,185000000,56,2,2,5,Centenario
Apartamento,270000000,75,3,2,4,Granada
Apartamento,171000000,52,3,1,5,Santa Mónica
Apartamento,560000000,74,1,2,5,Urbanización San Joaquin
Apartamento,320000000,102,3,3,4,Pasoancho
Apartamento,277000000,86,3,2,5,Sector Cañaveralejo Guadalupe
Apartamento,179395592,56,3,2,5,Santa Mónica
Apartamento,470000000,120,2,2,4,Granada
Apartamento,249000000,61,3,2,4,Barrio Eucarístico
Apartamento,218000000,59,3,2,6,Urbanización Ciudad Jardín
Apartamento,227000000,60,3,2,5,Mayapan - Las Vegas
Apartamento,197000000,59,2,2,6,Urbanización Río Lili
Apartamento,210000000,60,2,2,4,Villa del Sol
Apartamento,205000000,57,2,2,5,Mayapan - Las Vegas
Apartamento,250000000,66,3,2,5,El Lido
Apartamento,340000000,110,2,3,5,Centenario
Apartamento,228000000,60,3,2,4,Primero de Mayo
Apartamento,227000000,62,3,2,6,Santa Teresita
Apartamento,275000000,65,3,2,4,Barrio Eucarístico
Apartamento,245000000,39,1,2,4,Barrio Eucarístico
Apartamento,249000000,61,3,2,4,Champagñat
Apartamento,201000000,54,2,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,220000000,78,3,2,4,El Refugio
Apartamento,240000000,61,2,2,4,Los Cambulos
Apartamento,197000000,59,2,2,5,Nueva Tequendama
Apartamento,195000000,60,3,2,4,Villa del Sol
Apartamento,231000000,61,3,2,5,Pampa Linda
Apartamento,163000000,55,2,1,5,Juanambú
Apartamento,225000000,58,2,2,4,La Campiña
Apartamento,255000000,58,2,2,4,Unidad Residencial El Coliseo
Apartamento,500000000,104,3,3,5,La Flora
Apartamento,236900000,38,1,1,5,Urbanización La Flora
Apartamento,480000000,109,4,2,4,Granada
Apartamento,153000000,50,3,2,4,Vipasa
Apartamento,240000000,58,2,2,5,Sector Cañaveralejo Guadalupe
Apartamento,248000000,66,3,2,5,Camino Real - Los Fundadores
Apartamento,345000000,66,2,2,4,Lili
Apartamento,220500000,61,3,2,5,Centenario
Apartamento,208000000,61,3,2,4,El Refugio
Apartamento,252000000,62,3,2,5,Nueva Tequendama
Apartamento,205000000,62,2,2,5,Santa Mónica
Apartamento,263000000,62,2,2,5,Cañaveralejo - Seguros Patria
Apartamento,200000000,62,2,2,4,El Cedro
Apartamento,209000000,59,3,2,4,Primero de Mayo
Apartamento,189000000,58,2,2,5,Prados del Limonar
Apartamento,227000000,60,3,2,6,Arboledas
Apartamento,197000000,59,2,2,5,Las Quintas de Don Simón
Apartamento,196000000,58,2,2,5,Mayapan - Las Vegas
Apartamento,231000000,61,3,2,5,La Cascada
Apartamento,209000000,59,3,2,4,Caney
Apartamento,168000000,61,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,201500000,59,2,2,5,Urbanización Tequendama
Apartamento,198500000,64,3,2,4,Champagñat
Apartamento,254000000,62,3,2,4,Colseguros Andes
Apartamento,214000000,61,3,2,6,Urbanización Ciudad Jardín
Apartamento,254722369,55,2,2,5,Centenario
Apartamento,231600000,60,3,2,5,La Flora
Apartamento,153000000,50,2,2,4,Primero de Mayo
Apartamento,198500000,65,3,2,4,Caney
Apartamento,256000000,62,2,2,5,Cañaveralejo - Seguros Patria
Apartamento,183000000,52,2,2,6,Club Campestre
Apartamento,183000000,63,2,2,5,Los Portales - Nuevo Rey
Apartamento,146000000,50,2,2,5,Prados del Limonar
Apartamento,211000000,55,3,2,6,Tejares - Cristales
Apartamento,210580994,53,2,2,5,Centenario
Apartamento,194000000,59,2,2,5,Juanambú
Apartamento,248000000,66,3,2,4,Ciudad Los Alamos
Apartamento,167000000,58,3,2,5,Santa Anita - La Selva
Apartamento,192000000,59,3,2,4,Caney
Apartamento,152000000,50,2,2,4,El Refugio
Apartamento,205000000,61,3,2,6,Santa Barbara
Apartamento,249000000,61,3,2,6,Santa Barbara
Apartamento,156000000,50,3,2,4,Urbanización Militar
Apartamento,231000000,61,3,2,5,Ciudadela Pasoancho
Apartamento,255000000,62,3,2,4,Los Cambulos
Apartamento,218000000,59,3,2,6,Club Campestre
Apartamento,198000000,64,3,2,4,Vipasa
Apartamento,214000000,55,3,2,4,Miraflores
Apartamento,263000000,62,3,2,4,San Fernando Nuevo
Apartamento,228000000,60,3,2,4,Primero de Mayo
Apartamento,560000000,88,2,2,6,Menga
Apartamento,196000000,58,2,2,5,Prados del Limonar
Apartamento,153000000,50,2,2,4,San Vicente
Apartamento,251000000,72,3,2,5,Prados del Limonar
Apartamento,186000000,61,3,2,5,La Cascada
Apartamento,167000000,58,3,2,5,El Lido
Apartamento,218000000,60,3,2,4,Unidad Residencial El Coliseo
Apartamento,210000000,59,3,2,4,Granada
Apartamento,208000000,61,3,2,4,Ciudad 2000
Apartamento,251000000,72,3,2,5,Centenario
Apartamento,220500000,61,3,2,4,Chipichape
Apartamento,309000000,78,3,2,5,El Gran Limonar - Cataya
Apartamento,211000000,55,3,2,5,Cuarto de Legua - Guadalupe
Apartamento,263000000,71,2,2,6,Club Campestre
Apartamento,227000000,60,3,2,4,Urbanización La Merced
Apartamento,194000000,52,2,2,4,Unidad Residencial El Coliseo
Apartamento,252000000,62,3,2,4,Urbanización Colseguros
Apartamento,330000000,81,2,2,6,Altos de Santa Isabel - La Morelia
Apartamento,249000000,61,3,2,6,Urbanización Ciudad Jardín
Apartamento,227000000,62,3,2,6,Normandía
Apartamento,269300000,62,2,2,5,Cuarto de Legua - Guadalupe
Apartamento,172000000,48,2,1,4,Ciudad Los Alamos
Apartamento,211000000,60,3,2,4,Ciudad Los Alamos
Apartamento,221000000,62,3,2,6,Urbanización Ciudad Jardín
Apartamento,209000000,61,2,2,5,El Lido
Apartamento,221000000,62,3,2,5,Las Quintas de Don Simón
Apartamento,182000000,61,3,1,6,Urbanización Ciudad Jardín
Apartamento,153000000,50,3,2,5,Juanambú
Apartamento,254000000,62,3,2,5,El Lido
Apartamento,217000000,58,2,2,4,Caney
Apartamento,330000000,81,2,2,4,Miraflores
Apartamento,237000000,61,3,2,5,Juanambú
Apartamento,239000000,64,3,2,5,Urbanización La Flora
Apartamento,165000000,50,2,1,5,Las Quintas de Don Simón
Apartamento,570000000,110,4,4,4,Bosques del Limonar
Apartamento,535000000,135,3,4,5,Versalles
Apartamento,195000000,71,2,2,4,El Refugio
Apartamento,137000000,60,3,1,4,Lili
Apartamento,160000000,52,2,1,5,Urbanización San Joaquin
Apartamento,385000000,84,3,2,5,La Flora
Apartamento,595000000,127,4,4,6,Menga
Apartamento,155000000,65,3,1,5,Santa Mónica
Apartamento,240000000,74,2,2,4,Caney
Apartamento,349000000,55,2,2,5,Urbanización La Flora
Apartamento,370000000,84,3,2,5,La Hacienda
Apartamento,349000000,95,4,3,5,El Gran Limonar
Apartamento,310000000,84,3,2,4,Caney
Apartamento,610000000,125,3,3,4,Vipasa
Apartamento,242000000,78,2,1,6,Normandía
Apartamento,590000000,98,3,2,4,Vipasa
Apartamento,230000000,67,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Apartamento,660000000,89,3,3,4,Santa Isabel
Apartamento,320000000,120,3,3,4,Lili
Apartamento,490000000,76,2,2,5,Urbanización La Flora
Apartamento,290000000,68,2,2,5,Urbanización La Flora
Apartamento,480000000,102,3,3,5,Versalles
Apartamento,415000000,95,4,2,5,La Hacienda
Apartamento,390000000,102,3,2,6,Arboledas
Apartamento,460000000,123,3,2,5,El Peñón
Apartamento,152000000,48,3,2,6,Santa Teresita
Apartamento,200000000,60,3,2,4,Villa del Sol
Apartamento,200500000,60,3,2,5,Urbanización Tequendama
Apartamento,320000000,66,3,2,5,La Hacienda
Apartamento,135000000,53,3,1,5,Urbanización La Flora
Apartamento,148000000,56,3,2,4,Colseguros Andes
Apartamento,249000000,62,3,2,4,Vipasa
Apartamento,377000000,76,3,2,5,La Flora
Apartamento,495000000,106,3,3,5,San Fernando Viejo
Apartamento,400000000,90,3,2,5,La Flora
Apartamento,400000000,89,3,2,5,La Flora
Apartamento,265000000,34,1,1,6,Ciudad Campestre
Apartamento,215000000,60,3,2,4,Pasoancho
Apartamento,231600000,60,3,2,4,Ciudad Los Alamos
Apartamento,235000000,62,2,2,5,Mayapan - Las Vegas
Apartamento,149000000,56,3,1,6,Santa Teresita
Apartamento,297000000,74,3,2,5,Cañaveralejo - Seguros Patria
Apartamento,235000000,57,2,2,6,Ciudad Campestre
Apartamento,470000000,100,3,2,5,La Flora
Apartamento,205000000,60,2,2,5,Las Quintas de Don Simón
Apartamento,295000000,68,3,2,4,Urbanización La Merced
Apartamento,145500000,56,3,1,5,Prados del Norte
Apartamento,198757000,65,3,2,4,Bosques del Limonar
Apartamento,280000000,80,3,2,5,Ciudad Capri
Apartamento,330000000,67,2,2,5,Ciudadela Pasoancho
Apartamento,550000000,115,3,3,5,Santa Anita - La Selva
Apartamento,185000000,57,3,2,4,Caney
Apartamento,195000000,55,3,2,4,San Vicente
Apartamento,298000000,70,3,2,5,La Hacienda
Apartamento,206000000,59,2,2,5,Santa Mónica
Apartamento,460000000,85,2,2,5,La Flora
Apartamento,410000000,83,3,2,5,La Flora
Apartamento,155000000,64,3,2,4,Miraflores
Apartamento,360000000,82,3,2,5,El Ingenio
Apartamento,427000000,85,3,2,5,La Flora
Apartamento,230000000,54,3,2,5,El Gran Limonar
Apartamento,249000000,62,3,2,5,Urbanización Tequendama
Apartamento,305000000,68,2,2,5,Juanambú
Apartamento,216000000,57,3,2,4,Urbanización Nueva Granada
Apartamento,330000000,70,3,2,5,La Hacienda
Apartamento,231000000,61,3,2,4,El Refugio
Apartamento,169500000,57,3,2,5,El Ingenio
Apartamento,173000000,60,3,1,5,Cuarto de Legua - Guadalupe
Apartamento,220000000,57,3,1,6,Tejares - Cristales
Apartamento,420000000,87,3,2,5,La Hacienda
Apartamento,162500000,50,3,2,5,Urbanización Tequendama
Apartamento,215000000,58,3,2,4,San Vicente
Apartamento,220000000,56,2,2,5,El Peñón
Apartamento,272000000,80,3,2,4,Vipasa
Apartamento,185000000,57,2,2,5,Centenario
Apartamento,229500000,55,3,2,6,Normandía
Apartamento,214000000,61,3,2,5,El Gran Limonar
Apartamento,240000000,62,3,2,5,El Peñón
Apartamento,233200000,69,2,2,5,La Cascada
Apartamento,206800000,59,2,2,4,Bosques del Limonar
