Tipo,Precio,Área,Habitaciones,Baños,Estrato,Ubicación
Casa,1200000000,410,5,6,5,Cuarto de Legua - Guadalupe
Casa,530000000,115,4,4,6,Arboledas
Casa,1200000000,205,3,3,5,El Peñón
Casa,1200000000,250,4,2,5,El Lido
Casa,580000000,170,4,4,4,San Vicente
Casa,650000000,197,8,4,4,Chipichape
Casa,370000000,130,4,2,4,Granada
Casa,540000000,125,3,3,5,La Hacienda
Casa,338000000,90,4,3,4,Unidad Residencial El Coliseo
Casa,430000000,137,3,2,4,Colseguros Andes
Casa,1350000000,245,3,4,6,Tejares - Cristales
Casa,800000000,150,4,3,5,La Flora
Casa,396000000,143,3,2,5,Unicentro Cali
Casa,650000000,250,4,4,5,Ciudadela Pasoancho
Casa,400000000,112,4,2,4,Champagñat
Casa,400000000,104,3,3,5,Cañaveralejo - Seguros Patria
Casa,550000000,174,5,3,4,Caney
Casa,380000000,156,3,2,5,Prados del Norte
Casa,460000000,144,3,3,5,El Bosque
Casa,540000000,190,8,3,5,El Lido
Casa,929000000,197,4,4,5,Unicentro Cali
Casa,570000000,210,8,5,4,3 de Julio
Casa,425000000,115,3,4,4,Primero de Mayo
Casa,450000000,121,3,2,5,Nueva Tequendama
Casa,1200000000,180,3,3,5,Ciudad Capri
Casa,685000000,142,3,3,5,El Gran Limonar - Cataya
Casa,2000000000,287,4,7,4,Barrio Eucarístico
Casa,930000000,312,6,4,5,Las Quintas de Don Simón
Casa,440000000,123,4,3,6,Altos de Santa Isabel - La Morelia
Casa,1950000000,420,4,5,5,San Fernando Viejo
Casa,520000000,109,3,2,5,Camino Real - Joaquín Borrero Sinisterra
Casa,1450000000,330,4,5,5,Camino Real - Joaquín Borrero Sinisterra
Casa,1250000000,341,5,5,5,Santa Anita - La Selva
Casa,865000000,186,4,4,5,El Ingenio
Casa,2590000000,400,6,6,6,Santa Teresita
Casa,880000000,180,4,4,5,Santa Mónica
Casa,920000000,288,4,4,6,Santa Rita
Casa,1450000000,220,4,3,4,Caney
Casa,2200000000,245,3,4,4,Unidad Residencial El Coliseo
Casa,1740000000,290,4,6,4,Caney
Casa,1000000000,250,4,4,4,Urbanización Militar
Casa,650000000,113,3,3,5,Los Portales - Nuevo Rey
Casa,1100000000,184,4,5,5,Unicentro Cali
Casa,2200000000,368,4,5,4,Barrio Departamental
Casa,1448000000,270,4,5,5,Los Portales - Nuevo Rey
Casa,1600000000,285,3,4,5,El Lido
Casa,740000000,137,3,3,4,Santa Isabel
Casa,1490000000,300,3,5,5,El Gran Limonar - Cataya
Casa,850000000,280,4,4,4,Caney
Casa,1300000000,216,3,4,5,Senderos de la Flora
Casa,1150000000,220,4,3,4,Caney
Casa,700000000,191,3,3,5,Juanambú
Casa,550000000,270,5,5,4,Ciudad 2000
Casa,590000000,140,3,3,4,Urbanización Nueva Granada
Casa,720000000,114,3,3,6,Urbanización Ciudad Jardín
Casa,588000000,108,3,3,4,Unidad Residencial Santiago de Cali
Casa,630000000,96,3,3,5,Cuarto de Legua - Guadalupe
Casa,1200000000,250,5,5,6,Arboledas
Casa,2100000000,230,3,5,4,Barrio Eucarístico
Casa,890000000,228,5,5,5,El Gran Limonar
Casa,1590000000,217,3,4,5,La Flora
Casa,1450000000,300,3,2,6,Tejares - Cristales
Casa,600000000,148,3,2,6,Normandía
Casa,1650000000,390,5,6,5,Senderos de la Flora
Casa,850000000,210,4,4,5,Versalles
Casa,2200000000,300,4,6,4,Bosques del Limonar
Casa,699990000,183,5,3,4,Colseguros Andes
Casa,1500000000,300,3,4,6,Menga
Casa,950000000,202,3,2,5,Prados del Norte
Casa,1650000000,390,4,5,6,Tejares - Cristales
Casa,1900000000,261,5,6,4,Colseguros Andes
Casa,2500000000,310,3,4,4,San Fernando Nuevo
Casa,410000000,103,3,2,4,Villa del Sol
Casa,930000000,158,3,4,5,Cañaveralejo - Seguros Patria
Casa,420000000,109,3,3,4,El Cedro
Casa,800000000,189,3,4,5,El Lido
Casa,2200000000,500,4,3,4,Unidad Residencial Santiago de Cali
Casa,410000000,320,12,3,5,El Bosque
Casa,2400000000,260,3,4,5,Unicentro Cali
Casa,1480000000,350,4,4,5,Camino Real - Joaquín Borrero Sinisterra
Casa,2180000000,258,4,4,5,Cañaveralejo - Seguros Patria
Casa,400000000,102,5,4,5,Prados del Norte
Casa,800000000,160,5,3,5,La Cascada
Casa,1700000000,288,6,4,5,La Cascada
Casa,1500000000,267,5,4,6,Ciudad Campestre
Casa,850000000,160,4,5,4,Ciudad 2000
Casa,1050000000,184,6,3,5,Prados del Norte
Casa,620000000,140,4,2,6,Ciudad Campestre
Casa,535000000,137,4,4,4,El Cedro
Casa,2600000000,300,5,6,4,Olímpico
Casa,650000000,350,4,3,5,El Ingenio
Casa,2600000000,581,5,6,4,El Refugio
Casa,545000000,400,5,4,6,Arboledas
Casa,700000000,180,3,3,4,Urbanización Colseguros
Casa,365000000,118,3,3,6,Normandía
Casa,519000000,140,3,3,4,Urbanización La Merced
Casa,370000000,100,4,3,6,Urbanización Río Lili
Casa,680000000,240,4,2,4,San Fernando Nuevo
Casa,405000000,178,5,2,4,Colseguros Andes
Casa,750000000,170,4,2,4,Ciudad 2000
Casa,680000000,134,3,2,4,Primero de Mayo
Casa,2500000000,570,3,5,6,Santa Teresita
Casa,1100000000,225,4,2,5,El Peñón
Casa,370000000,132,3,3,4,Ciudad Los Alamos
Casa,940000000,180,3,3,4,Chipichape
Casa,850000000,185,3,2,5,San Fernando Viejo
Casa,800000000,189,3,3,4,Bosques del Limonar
Casa,860000000,161,4,2,5,Camino Real - Joaquín Borrero Sinisterra
Casa,2490000000,310,3,4,4,3 de Julio
Casa,1100000000,200,4,4,5,San Fernando Viejo
Casa,670000000,90,3,2,5,Unicentro Cali
Casa,555000000,92,3,3,6,Santa Rita
Casa,2200000000,230,3,3,5,Pampa Linda
Casa,2400000000,520,6,9,4,Barrio Eucarístico
Casa,342302303,74,3,1,4,Villa del Sol
Casa,445000000,110,3,4,4,Pasoancho
Casa,455000000,170,3,3,5,Cañaveralejo - Seguros Patria
Casa,745000000,134,4,3,5,Versalles
Casa,580000000,80,3,2,5,Los Portales - Nuevo Rey
Casa,410000000,115,3,2,4,Bosques del Limonar
Casa,300000000,118,3,3,5,Urbanización La Flora
Casa,1620000000,320,4,5,5,El Gran Limonar
Casa,1150000000,193,3,3,4,Miraflores
Casa,325000000,100,3,2,6,Normandía
Casa,320000000,130,2,2,6,Urbanización Río Lili
Casa,2200000000,305,4,5,5,El Gran Limonar
Casa,1100000000,281,6,4,5,Nueva Tequendama
Casa,1300000000,220,4,5,4,Urbanización La Merced
Casa,650000000,134,3,2,6,Parcelaciones Pance
Casa,618990000,230,3,3,5,El Bosque
